pregunta,respuesta;;;;
"¿Los derechos sexuales tienen que ver con lo que es natural?,""Con frecuencia tendemos a pensar que nuestros propios valores y creencias son “naturales”. Sin embargo, están profundamente influidos por nuestras familias, comunidades y sociedad.  Por lo tanto los Derechos Sexuales buscan proteger a todas las personas y no únicamente a los que piensan, actúan  o viven como nosotros.  Las normas sociales cambian a través del tiempo. También varían a través de las culturas y dentro de ellas.""";;;;
"¿Qué es la salud materna?,""Es la salud de la mujer en un ámbito concreto de su manera de vivir, realizarse y pertenecer a una familia en una sociedad concreta. Mejorar la salud materna es promover la capacidad y la autonomía de la mujer para que su condición de madre no haga peligrar su propia vida.""";;;;
"¿Cuáles son los métodos recomendados para anticoncepción después del parto o de un aborto?,""Métodos anticonceptivos de larga duración: Dispositivo intrauterino (T de cobre), implantes subdérmicos, inyección trimestral, esterilización.""";;;;
"¿En dónde puedo acceder a la anticoncepción de emergencia?,""Puede ser solicitada en las instituciones de salud, en consulta prioritaria o en urgencias (Resolución 1973/2008)""";;;;
"¿Hay comportamientos o situaciones de riesgo para adquirir el VIH?,""Sí, algunas conductas de riesgo para contraer VIH incluyen: Tener relaciones sexuales penetrativas por vagina, boca o ano sin condón. Tener otra infección de transmisión sexual como la gonorrea, herpes o sífilis.Compartir agujas o jeringas para usar drogas inyectables o recibir inyecciones o  procedimientos médicos invasivos con instrumental no esterilizado. Practicarse piercings o tatuajes sin las medidas adecuadas de esterilización.""";;;;
¿Qué son los linfocitos CD4?,Los linfocitos CD4 son unas células muy importantes del sistema de defensa del organismo. Estas células son destruidas por el VIH y su recuento nos permite saber qué tanto daño ha hecho el virus. Si el número de estas células es bajo el riesgo de sufrir infecciones es alto. El tratamiento antirretroviral ayuda a controlar el virus y así a aumentar el conteo de CD4.;;;;
"¿En qué casos se puede usar la anticoncepción de emergencia?,""En caso de violación, falla presumida del anticonceptivo, o relación consentida sin uso de condón.""";;;;
"¿Qué debo esperar de una atención en anticoncepción después del parto o de un aborto?,""En la anticoncepción posevento obstétrico le deben brindar consejería, suministrarle el método anticonceptivo de elección antes de salir de la institución de salud y diligenciar el consentimiento informado, si se requiere.""";;;;
"¿Todas IPS están obligadas a garantizar la interrupción voluntaria del embarazo?,""Todas las IPS, independientemente de si son públicas o privadas, laicas o confesionales deben garantizar el derecho a la IVE.""";;;;
"¿Cómo se define la sexualidad desde la Política Nacional de S, DS y DR?,""La sexualidad como una condición esencialmente humana, relacionada con, pero diferenciada de la reproducción, que compromete a la persona a lo largo de todos los momentos del curso de vida, lo que permite sustraerla de la mirada exclusivamente biológica o médica, para también abordarla desde lo social, con todos sus determinantes dentro de un marco de derechos.""";;;;
"¿Por qué dicen que el tratamiento para VIH ayuda a prevenir otras infecciones por VIH?,""Si una persona con VIH toma tratamiento antirretroviral de manera correcta, es decir, los medicamentos completos, en los horarios indicados y sin saltarse ninguna dosis, la cantidad de virus en la sangre disminuye mucho unos meses después y así se reduce la posibilidad de infectar a otras personas. Hay que recordar que el virus nunca desaparece totalmente del organismo.""";;;;
"¿El régimen de solo progestinas para la anticoncepción de emergencia es un abortivo?,""No es un método abortivo, ya que su acción ocurre antes de la implantación del óvulo en el endometrio.""";;;;
"¿Una mujer indígena que es víctima de violencia de género a dónde debe acudir?,""La mujer indígena víctima de violencia de género, puede decidir si quiere acudir a la autoridad indígena de su comunidad o a las Comisarías, Juzgados y Fiscalía.""";;;;
"¿Existen maneras de participar en los servicios amigables?,""Uno de los componentes clave de los servicios amigables es la participación de adolescentes y jóvenes.  Esta participación debe darse en la planeación, implementación y evaluación de los servicios. También puedes preguntar por las veedurías juveniles de los servicios amigables.""";;;;
"¿Qué otras consecuencias pueden tener las ITS?,""Hay algunas ITS que causan úlceras que pueden aumentar el riesgo de contraer el VIH, otras pueden ser transmitidas de la madre al hijo(a) durante el embarazo o causar problemas durante el embarazo o de infertilidad. El virus del papiloma humano puede causar cáncer cervicouterino.""";;;;
"¿Qué se debe hacer cuando alguien es atacado con algún agente químico?,""Debe dar aviso inmediato al sistema de emergencias a través de la línea 123 o la existente en su territorio, mantener y transmitir calma. Lave con agua potable de manera localizada teniendo cuidado que la corriente de agua no disperse el agente químico a otras partes del cuerpo mientras que la víctima es trasladada a un servicio de urgencias.""";;;;
"¿Qué debo tener en cuenta para saber si un condón está en buen estado?,""Primero, verifica la fecha de vencimiento de los condones, que aparece escrita en el sobre de cada condón. Si están vencidos no los uses. Segundo, toca la bolsa en donde viene el condón, debes sentir una bolsita de aire, si no tiene aire, no lo uses. No lo abras con tijeras, las uñas o los dientes porque puedes dañarlo.""";;;;
¿Cuándo debo hacerme las pruebas para detectar a tiempo el cáncer de mama?,A partir de los 40 años se debe realizar cada año el examen clínico del seno o mama. Y cada dos años toda mujer entre los 50 y 69 años de edad debe hacerse una mamografía.;;;;
"¿Cómo se usa el condón masculino?,""Coloca el condón sobre el pene erecto y presiona la bolsa que se forma en la punta para que salga el aire. Desenróllalo hasta que cubra el pene completamente. El condón debe quedar sin aire o sino se puede romper durante la relación. Ojo, no lo desenrolles antes de ponerlo. Aprieta la punta del condón  (ver figura y videos)""";;;;
"¿Cuáles son los comportamientos de riesgo para las ITS?,""Algunos comportamientos de riesgo para facilitar la transmisión de ITS o VIH son: tener relaciones sexuales con una o varias personas sin condón o hacer mal uso del mismo, tener relaciones sexuales bajo el efecto del alcohol o sustancias psicoactivas porque se puede descuidar el uso del condón.""";;;;
"¿La promoción de los Derechos sexuales y los Derechos reproductivos comprende la atención en salud?,""El acceso a servicios de salud sexual y salud reproductiva de calidad, ojalá proporcionados en el modelo de servicios amigables es uno de los componentes centrales de la promoción de los Derechos sexuales y los Derechos reproductivos.""";;;;
¿Con qué otro nombre se le conoce al dispositivo intrauterino?,T de cobre;;;;
"¿Qué puedo hacer si sufro una violación o tengo una relación sin protección con alguien que no se si tiene alguna ITS o VIH?,""Si tuviste una relación sexual sin protección debes acudir a los servicios de salud para recibir profilaxis posexposición antes de que se cumplan 72 horas del contacto. Esta profilaxis incluye anticoncepción de emergencia, servicios de asesoría, pruebas de detección del VIH, primeros auxilios, y la toma de medicamentos antirretrovirales durante 28 días, entre otras.""";;;;
¿Cuándo son lideresas o defensoras de Derechos las víctimas de violencias de género, a dónde deben acudir?,Pueden solicitar medidas de protección a la Unidad Nacional de Protección del Ministerio del Interior.;;;;
"¿Se pueden tratar las ITS?,""De las ITS más frecuentes la sífilis, gonorrea, clamidiasis y tricomoniasis tienen tratamiento curativo. La hepatitis B, herpes simple, VIH y papiloma humano no se pueden curar, pero existen tratamientos que pueden controlarlas. OJO, tus parejas sexuales también se tienen que tratar para evitar re-infecciones o expansión de las infecciones a otras personas.""";;;;
"¿Quiénes realizan los cuidados paliativos de los pacientes con cáncer de próstata avanzado?,""Los cuidados paliativos son brindados por un equipo de especialistas (anestesiólogo, enfermera, trabajador social, psicólogo) para ayudar al paciente en el manejo del dolor y en el control de los síntomas en los casos de cáncer avanzado.""";;;;
"¿En la consulta prenatal puedo saber si tengo una ITS?,""Si, además de las preguntas que le haga el médico y el examen físico que le practiquen para saber cómo se encuentra, hoy en día hay pruebas rápidas para VIH, sífilis y otras ITS que pueden usarse en la consulta prenatal.""";;;;
¿Las píldoras del día después es lo mismo que un anticonceptivo de emergencia?,Sí. Estas píldoras sirven cuando se ha tenido una relación sexual sin protección.;;;;
"¿Si el abuso sexual es reciente, qué síntomas pueden presentar los niños y niñas?,""Cuando hay estrés agudo se pueden presentar pesadillas, juegos repetitivos y dibujos que representan la situación traumática, actitud excesivamente vigilante con reacciones de alertamiento, hiperventilación, insomnio, aislamiento, regresiones en el desarrollo (control de esfínteres, pataletas).""";;;;
"¿La víctima de violencia de género tiene que ir primero a Medicina Legal?,""No, nunca se debe ir primero a medicina legal porque allí solo atienden a la víctima con una orden de la Comisaría o de la Fiscalía.""";;;;
"¿Qué pasa si una mujer embarazada tiene sífilis?,""La transmisión de la sífilis de la madre al hijo(a) puede causar aborto o la muerte del recién nacido, bajo peso al nacer, prematuridad y malformaciones congénitas, entre otras complicaciones. La sífilis es muy fácil de detectar y de tratar. Recuerda que tu o tus parejas también se deben tratar. Si no se detecta y trata la sífilis a tiempo puede presentar complicaciones graves años después.""";;;;
"¿Puede el embarazo causar la muerte?,""A pesar que el embarazo no es una enfermedad, las gestantes tienen riesgos inherentes a este estado que no pueden ser subestimados. La hipertensión asociada al embarazo, la hemorragia y la infección causan la muerte de aproximadamente 300 mujeres al año en Colombia.""";;;;
"¿Requiero ir acompañado de mis padres o de un adulto para recibir asesoría en salud sexual y salud reproductiva?,""No. Puedes acudir solo o sola si así lo prefieres, o en compañía de tu pareja o de tus padres, si esa es tu elección.  El Servicio de salud tiene la obligación de asesorarte en sexualidad, salud sexual y salud reproductiva independientemente de tu edad.""";;;;
¿La Política PAIS tiene un principio de integralidad ¿en que consiste?,La integralidad en la Política  PAIS se define como la igualdad de trato y oportunidades en el acceso (principio de equidad) y el abordaje integral de la salud y la enfermedad de todas las personas en el territorio nacional.;;;;
"¿Qué tipos de tratamiento puedo tener si tengo cáncer de mama?,""Dependiendo del estado del cáncer y de la historia clínica de la mujer se pueden tener diferentes tipos de tratamiento (quimioterapia, radioterapia, terapia hormonal o cirugía). El tratamiento puede ayudar a eliminar el cáncer en etapas muy tempranas, a reducirlo para un mejor manejo o, en casos muy avanzados, para calmar el dolor y otras molestias.""";;;;
"¿Cómo se transmite el VIH?,""El VIH se puede transmitir por el contacto con la sangre, la leche materna, el semen o las secreciones vaginales de personas infectadas. Casi todos los casos ocurren por tener relaciones sexuales penetrativas no protegidas, pero también hay casos de transmisión de la madre al hijo(a), o por uso de sangre, agujas, cuchillas u otros objetos contaminados.""";;;;
¿En qué consiste el examen de citología?,Toma de muestra de las células del útero para detectar alteraciones o anormalidades. Se recomienda que la mujer no tenga la menstruación y que en los días anteriores al examen no haya tenido relaciones sexuales ni se haya aplicado cremas o duchas vaginales.;;;;
"¿Puedo tener una ITS o VIH y sentirme bien?,""Sí, muchas veces no se siente nada pero años después pueden aparecer complicaciones. Por eso es mejor hacerse controles médicos y realizar las pruebas de laboratorio necesarias para descartar estas infecciones. El VIH puede durar hasta 10 años sin producir síntomas.""";;;;
"¿Qué formas de violencias de género hay según el ámbito donde se presentan ?,""Por el ámbito donde se presentan, las violencias de género pueden ser: violencia intrafamiliar, violencia de pareja, violencia por parte de otros familiares, violencia laboral, escolar, institucional, violencia en el conflicto armado y violencia ejercida a través de las redes sociales.""";;;;
¿Las violencias de género se presentan solo en el ámbito público?,No. Las violencias de género se presentan tanto en el ámbito público como en el privado y se manifiestan en las relaciones desiguales de poder que sobrevaloran lo masculino y subvaloran lo relacionado con lo femenino.;;;;
"¿El POS cubre la atención de las violencias de género?,""Sí, el SGSSS tiene la obligación de brindar atención y protección a las víctimas de violencias de género. En el POS están incluidas las actividades, los procedimientos, las intervenciones, los medicamentos e insumos que se requieren para una atención integral.""";;;;
"¿Qué otras consecuencias pueden tener las ITS?,""Hay algunas ITS que causan úlceras que pueden aumentar el riesgo de contraer el VIH, otras pueden ser transmitidas de la madre al hijo(a) durante el embarazo o causar problemas durante el embarazo o de infertilidad. El virus del papiloma humano puede causar cáncer cervicouterino.""";;;;
"¿Cuánto tiempo debo tomar el tratamiento de VIH?,""El tratamiento para VIH se debe tomar toda la vida. Lo ideal es que comiences a tomarlo cuando lo indique el médico, antes de que tu sistema inmune esté muy afectado. Es muy importante tomar los medicamentos antirretrovirales sin interrupciones y en los horarios indicados para que el VIH no se vuelva resistente.""";;;;
"¿Cómo se manifiestan las ITS?,""Una persona puede estar infectada con una ITS sin sentir nada. Los síntomas comunes de las ITS son flujo vaginal con olor o color inusual, secreción uretral o ardor en los hombres, úlceras genitales y dolor abdominal.""";;;;
"¿Se pueden aplicar remedios caseros a una víctima de ataque con agente químico?,""NO. No utilice soluciones diferentes al agua. El agua corriente es lo que tiene que usar. NO ponga sábila, papa, panela, café, cebolla, miel, mantequilla, aceite vegetal o de cocina, vaselina, ni ningún otro remedio casero. Tampoco suministre ningún medicamento, ni cremas, ni proporcione alimentos o bebidas.""";;;;
¿A quién se le debe aplicar la vacuna del VPH?,Todas las mujeres escolarizadas desde 4 grado de educación primaria de 9 años o más hasta el grado 11 y las mujeres no escolarizadas desde los 9 años hasta los 18 años.;;;;
"¿Por qué los ataques con agentes químicos son considerados como violencia de género?,""Porque la mayoría son ataques a mujeres y se han convertido en una práctica recurrente en la que el agresor busca causar daños permanentes e irreversibles a su víctima bien sea como una expresión de profunda intolerancia, de castigo o de venganza.""";;;;
"¿A dónde debe acudir una víctima de violencia de género?,""Las víctimas de violencias de género deben acudir al sector salud inicialmente dado que es importante su atención física y mental. Este sector tiene ala obligación de activar la ruta intersectorial que incluye protección, justicia y servicios sociales para el restablecimiento de sus derechos.""";;;;
"¿Dónde puedo conseguir un condón?,""Los condones están disponibles en el POS, así que puedea solicitarlos en la consulta médica de los servicios de salud sexual y reproductiva, anticoncepción o atención de ITS-VIH. También puedea comprarlos en sitios confiables como droguerías, supermercados de cadena, o en los centros médicos que los vendan.""";;;;
"¿Qué es la violencia sexual?,""Es toda acción en la que se obliga a una persona a mantener contacto sexualizado, físico o verbal o a participar en otras interacciones sexuales o a realizar alguno de estos actos con terceras personas mediante el uso de fuerza, intimidación, coerción, chantaje, soborno, manipulación, amenaza o cualquier otro mecanismo que anule o limite la voluntad personal.""";;;;
¿Qué es el método del Yuzpe?,Son píldoras con altas dosis de 2 derivados hormonales usados para la anticoncepción de emergencia.;;;;
"¿Cuánto tiempo después de adquirir el VIH se puede hacer el diagnóstico?,""La mayoría de las personas crean anticuerpos contra el VIH después de 12 semanas, y dado que las pruebas que se usan comúnmente reaccionan con los anticuerpos, el VIH no es detectable poco después de la infección. Por esta razón con estas pruebas la infección se puede detectar aproximadamente tres meses después del contacto sexual y no antes.""";;;;
"¿Cuáles son los principales síntomas y signos del cáncer de próstata?,""Los signos y síntomas del cáncer de próstata suelen aparecer en una fase avanzada, se pueden encontrar en algunos pacientes, pero no son exclusivos del cáncer de próstata. Los principales son: Dificultad al orinar, Sangre en orina y semen, Dolor al eyacular u orinar.""";;;;
Todas las frases son correctas excepto una, selecciónela,Solamente las personas adultas pueden sentir y manifestar su sexualidad;;;;
¿Qué debe hacer una víctima de violencia sexual?,Acudir primero al servicio de salud para que sea atendida su salud física y mental;;;;
"¿Cómo se pueden clasificar las violencias de género?,""Según características de la violencia, condiciones de la víctima, ámbito donde se presenta y tipificación como delito""";;;;
Las siguientes ITS se pueden transmitir de la madre al hijo(a) durante el parto,Todas las anteriores;;;;
¿Sobre la política de atención integral en salud PAIS, cuál idea es verdadera?,Se basa en el enfoque diferencial de territorios y poblaciones;;;;
¿Cuál de las siguientes ideas considera es un aspecto clave en los servicios de salud amigables adolescentes y jóvenes?,La participación de adolescentes y jóvenes;;;;
¿Qué tipo de cáncer favorece la infección por el Virus de Papiloma Humano (VPH)?,Cáncer de cuello uterino;;;;
¿Qué es el Yuzpe o régimen combinado para anticoncepción de emergencia?,Píldoras con altas dosis de dos hormonas para la anticoncepción de emergencia.;;;;
¿Cuál de los siguientes cánceres no afecta el sistema reproductor femenino?,Cáncer de próstata;;;;
¿Quién puede tener ITS o VIH?,Todas las personas podemos infectarnos con una ITS o con VIH;;;;
¿Cómo se llama el método anticonceptivo definitivo?,Esterilización quirúrgica;;;;
¿Qué se debe hacer para evitar un embarazo?,No tener relaciones sexuales o usar consistentemente un método anticonceptivo moderno;;;;
"¿Qué debe hacerse ante un ataque con ácido u otro agente químico?,""Se debe dar aviso inmediato a emergencias al 123, mantener y transmitir calma""";;;;
¿Cuál es la principal acción de prevención contra el cáncer de cuello uterino?,Vacunar a niñas entre  9-18 años contra el virus del VPH;;;;
¿Qué consecuencias tiene practicarse una interrupción voluntaria del embarazo?,Ninguna respuesta es cierta;;;;
"Una de las siguientes frases es cierta, selecciónela,""Algunas ITS se pueden curar y otras no, pero todas se pueden controlar""";;;;
¿De las siguientes afirmaciones sobre  al deseo sexual, cual es verdadera?,No hay una única forma “normal” de experimentar el deseo sexual;;;;
"¿Qué es violencia sexual?,""Obligar a una persona a mantener cualquier tipo de contacto sexual a la fuerza, sin su consentimiento""";;;;
"¿El servicio de salud debe atender las violencias de género?,""Si, debe ser atendida integralmente por las EPS porque están incluidas en el POS""";;;;
Todas son ciertas con respecto al tratamiento del VIH, excepto,No causa efectos secundarios;;;;
"¿Cuáles son los derechos sexuales de adolescentes y jóvenes?,""Disfrute pleno de la sexualidad y ausencia de violencia, coacción o abuso""";;;;
De las siguientes cuatro opciones escoja la que es falsa,Las ITS se pueden transmitir por compartir los alimentos.;;;;
¿Qué es el consentimiento informado?,Consentimiento que la persona firma luego de tener claridad sobre el uso de un anticonceptivo;;;;
¿Qué síntomas puede producir el VPH?,Todas las anteriores;;;;
¿Que hace el Ministerio de Salud frente a las violencias de género?,Diseña guías y protocolos y fortalece las IPS para brindar una atención integral;;;;
¿Cuál es la conducta que debe seguir el/la profesional de salud que tenga objeción de conciencia para practicar una IVE?,Direccionar a la persona a un lugar donde le practiquen la IVE;;;;
¿A qué tiene tienen derecho las víctimas de violencia?,Tienen acceso gratuito a la atención médica que incluye exámenes y tratamientos;;;;
¿Cuáles de las siguientes opciones no es un factor de riesgo para tener ITS o VIH?,Usar condón en todas las relaciones sexuales penetrativas;;;;
¿Qué es género?,Es una construcción social y cultural que define lo femenino y lo masculino.;;;;
¿Cuáles son las partes de la mama o seno?,Todas las anteriores;;;;
¿Cuál de las siguientes opciones es la mejor para evitar las ITS o el VIH?,No tener relaciones sexuales penetrativas;;;;
¿Cuáles de los siguientes esquemas son  de anticoncepción de emergencia?,Todas las anteriores;;;;
¿Cuáles son los componentes de la dimensión de Sexualidad del Plan Decenal de Salud Pública?,Promoción de los derechos sexuales y reproductivos y equidad de género y Prevención y atención integral en salud sexual reproductiva desde un enfoque de derechos;;;;
¿Cuál es el nombre del especialista en mama?,Mastólogo;;;;
¿Cuál de los siguientes cánceres NO son del sistema reproductor masculino?,Cáncer de cuello uterino;;;;
¿Cuáles dispositivos se usan para prevenir embarazos e Infecciones de transmisión sexual?,Todos los anteriores;;;;
"¿Qué idea sobre sexualidad es verdadera?,""La sexualidad incluye deseos o prácticas que involucran a alguien del otro sexo, del mismo sexo, o ambos""";;;;
¿De quien depende la decisión de tener una interrupción voluntaria del embarazo en Colombia?,La mujer;;;;
¿Cuáles son los dos cánceres que más afectan la salud sexual y reproductiva de las mujeres?,Cáncer de cuello uterino y cáncer de mama;;;;
¿Qué signo de alarma puede presentarse en la segunda mitad de la gestación?,La salida de liquido por la vagina;;;;
¿Cuál de los siguientes aspectos  es  factor de riesgo para cáncer de mama?,Historia familiar de cáncer de mama;;;;
El esquema de vacunación completo contra el VPH incluye:,3 dosis de vacuna tetravalente;;;;
"¿Qué se entiende por adolescencia y la juventud?,""La adolescencia y la juventud son procesos del curso de la vida donde se consolidan aspectos físicos, mentales, emocionales y relacionales""";;;;
¿En qué momentos pueden pasar las ITS de la madre su hijo(a)?,Todas las anteriores;;;;
"¿Qué otros derechos tienen las víctimas de violencias de género?,""A ser tratadas con dignidad y respeto, a recibir atención integral y protección""";;;;
¿Qué conductas puede presentar un niño o una niña que indiquen riesgo de violencia sexual ?,Conductas sexuales o juegos con contenido sexual que no son habituales para su edad y nivel de desarrollo;;;;
Todas son ciertas con respecto a la prueba del VIH, excepto:,Me la pueden pedir como requisito para aplicar a un trabajo;;;;
Con respecto al uso del condón todas son ciertas, excepto,Si me lo exigen es por desconfianza;;;;
"¿Qué procedimientos en salud le hacen a una víctima de violencia sexual?,""Se le realiza valoración física, mental y exámenes de diagnóstico""";;;;
Alguno de los siguientes no es un síntoma frecuente de una ITS, selecciónelo,Conjuntivitis;;;;
¿Cuáles son los métodos anticonceptivos disponibles para el hombre?,El condón y la vasectomía;;;;
¿Qué afirma la política de sexualidad, Derechos sexuales y Derechos reproductivos?,La sexualidad es una condición humana;;;;
¿Cuál de las siguientes afirmaciones con respecto al cáncer de próstata es VERDADERA?,Todas son verdaderas;;;;
¿Qué es autonomía reproductiva de una mujer?,Derecho de las mujeres a decidir si desean o no quedar embarazadas;;;;
¿La mamografía es un examen útil para detectar tempranamente cuál cáncer?,Cáncer de mama;;;;
¿Cuál de las siguientes afirmaciones acerca de la vacuna del VPH? es  VERDADERA:,Todas las anteriores;;;;
¿De las siguientes afirmaciones cuál es una responsabilidad de todas las personas frente a su sexualidad?,Asegurar el consentimiento y proteger su propia salud y la de sus parejas;;;;
¿Cuál no es una causa legal para interrumpir el embarazo en Colombia?,Olvido de uso del condón;;;;
¿Cuántas ecografías se deben tomar en un embarazo normal según la guía de atención del Ministerio de Salud?,Dos;;;;
¿Qué exámenes solicita el médico para detectar la bacteria estreptococo en el embarazo y evitar la afección de recién nacido durante el parto?,Cultivo vaginal y rectal;;;;
¿Cuál es la complicación más frecuente en el embarazo que se convierte en la primera causa de muerte de mujeres gestantes en Colombia?,La hipertensión asociada al embarazo;;;;
¿A quienes se le deben solicitar pruebas de VIH y sífilis durante el embarazo?,Todas las mujeres;;;;
Para el registro  de los resultados de exámenes y de los hallazgos que los profesionales consideran importantes, ¿qué documento debe llevar siempre la embarazada para sus controles y el parto?,El carné materno;;;;
Sobre el consentimiento sexual ¿Cuál idea es verdadera?,Implica decidir libre y voluntariamente si participar o no en una actividad sexual con otra persona;;;;
¿Qué se debe hacer si es víctima de violencia de género?,Se debe denunciar y buscar ayuda;;;;
"¿Se presenta violencia de género en los hombres?,""Si y puede generar cuestionamiento sobre su orientación sexual, culpa, vergüenza, ira""";;;;
¿Cómo  se llama al cuidado médico integral para la salud de la madre y el feto durante la gestación?,Control prenatal;;;;
"¿Sobre la masturbación o auto estimulación sexual, cuál de estas afirmaciones es verdadero?,""La mayoría de las personas buscan el placer a través de la masturbación a lo largo de sus vidas, incluidos los períodos en los que tienen pareja sexual""";;;;
"¿Qué debe hacerse ante un asalto sexual?,""Debe acudir primero a urgencias, sin bañarse ni cambiarse de ropa para recibir la atención física y mental""";;;;
Las ITS pueden producir todo esto, excepto,Estrabismo;;;;
"¿Qué son las violencias de género?,""Acciones basadas en desigualdad y discriminación que causan muerte, daño o sufrimiento""";;;;
Las siguientes ITS se pueden transmitir de la madre al hijo(a) durante el embarazo,Todas las anteriores;;;;
Con respecto al uso del condón masculino es cierto que,Está incluido en el POS y lo puedo pedir en la consulta médica y de anticoncepción;;;;
¿Cuál de las siguientes afirmaciones con respecto a la próstata es FALSA?,La próstata forma parte del aparato urinario de las mujeres;;;;
¿Cómo se llama el  método anticonceptivo de barrera?,Condón;;;;
"¿Pueden los varones controlar su sexualidad?,""Sí, la sexualidad se decide libremente para varones y mujeres""";;;;
"¿Qué son los métodos folclóricos de anticoncepción?,""Prácticas populares para prevenir el embarazo, que no son efectivas""";;;;
Si sufro una violación las siguientes son ciertas, excepto:,Debo callarme y ocultar la situación para evitar el estigma;;;;
Con respecto al uso del condón masculino todas son ciertas, excepto,Debo abrir el empaque con los dientes o con unas tijeras;;;;
¿Qué suplemento recomienda el personal de salud desde el periodo preconcepcional para reducir la posibilidad de defectos del tubo neural del bebe  (espina bífida)?,Acido fólico;;;;
¿Con qué frecuencia se debe realizar una mujer  la mamografía?,Cada 2 años toda mujer entre 50-69 años;;;;
"¿Cuál sería un Derecho reproductivo?,""Decidir si tengo o no tengo hijos/as,  cuántos y con quien""";;;;
¿Cuál de los siguientes no es un signo de alarma para el cáncer de próstata?,Dolor de garganta;;;;
¿Cuál de las siguientes afirmaciones es FALSA con relación al cáncer de mama?,El cáncer de mama solo le da a las mujeres;;;;
Con respecto a las pruebas diagnósticas de VIH y sífilis,Las pruebas rápidas son muy confiables y los resultados están en la consulta prenatal;;;;
Escoja la opción correcta respecto a las pruebas comunes para diagnóstico de VIH,Si una prueba me sale positiva deben hacerme otra para confirmar el diagnóstico;;;;
De las siguientes infecciones, ¿cuál no es una ITS?,Tétanos;;;;
¿Cuánto tiempo se debe esperar para planificar después de una interrupción voluntaria del embarazo?,Inmediatamente;;;;
Existe vacuna para las siguientes, excepto,VIH;;;;
¿Cuáles se consideran como posibles efectos secundarios de la anticoncepción de emergencia hormonal?,Todas las anteriores;;;;
Es una afirmación verdadera sobre los adolescentes hombres,Tienen los mismos derechos sexuales y derechos reproductivos que las mujeres;;;;
¿Cuál de los siguientes métodos de anticoncepción es permanente?,Esterilización quirúrgica;;;;
"¿Qué efectos generan en los niños y niñas las violencias de género?,""Comportamientos agresivos, retraimiento social, pesadillas, insomnio, pataletas""";;;;
¿Cuál es la definición de anticoncepción posevento obstétrico?,Anticoncepción que se realiza después de un parto o un aborto antes del alta hospitalaria.;;;;
"¿Qué incluyen los Derechos Sexuales?,""Expresar la sexualidad, incluido el derecho a buscar el placer, en el contexto del consentimiento""";;;;
¿En qué consiste la consulta de consejería en anticoncepción?,Acompañamiento para toma de decisiones informadas frente a anticoncepción.;;;;
"¿Las personas adolescentes requieren permiso para utilizar la anticoncepción de emergencia?,""No, usar métodos anticonceptivos es un derecho sexual y reproductivo""";;;;
Todas son medidas útiles para la prevención del VIH, excepto,Tener relaciones sexuales bajo el efecto del alcohol;;;;
¿Cuál es signo de alarma al principio del embarazo?,Sangrado genital;;;;
¿Hay alguna situación legal que en Colombia impida que una mujer interrumpa su embarazo?,Si las mujeres están amparadas por alguna de las 3 causales establecidas por la Sentencia C-355/06 no existe ningún impedimento legal para la IVE;;;;
¿Qué debo tener en cuenta para saber si un condón está en buen estado?,Todas las anteriores;;;;
Lo siguiente es cierto frente al tratamiento de VIH, excepto,Lo puedo suspender periódicamente para que no me caiga mal;;;;
¿Cuál es el cáncer que causa más muertes entre las mujeres colombianas?,Cáncer de mama;;;;
¿Una mujer que es víctima de violencia sexual puede interrumpir el embarazo?,Puede solicitar la interrupción de su embarazo si éste es producto de la violación;;;;
¿El virus que causa el cáncer de cuello uterino, en la mayoría de los casos es?,Virus del Papiloma Humano o VPH;;;;
"¿El VIH y el SIDA son lo mismo?,""No, el VIH es un virus que daña el sistema inmunitario y el Sida es su consecuencia.""";;;;
¿Qué debe hacerse cuando un niño, niña o adolescente es víctima de violencia de género?,Se debe denunciar a la Defensoría de Familia del ICBF o la Comisaría de Familia;;;;
¿Cuál de los siguientes aspectos NO es un factor de riesgo de cáncer de próstata que se puede modificar?,Alimentación balanceada;;;;
¿Qué es la normalidad en sexualidad?,Aquellas prácticas  que se deciden en autonomía y no hacen daño a otras u otros;;;;
Es una afirmación verdadera para la educación en sexualidad,La educación en sexualidad es un derecho humano;;;;
Seleccione la frase que no es un comportamiento o situación de riesgo para adquirir el VIH,Besar a alguien que viva con VIH;;;;
¿Qué son los Derechos sexuales?,Son los mismos Derechos Humanos aplicados al campo de la sexualidad;;;;
Sobre el derecho a la salud sexual y la salud reproductiva es verdadero que…,Todas las y los adolescentes tienen derecho a atención en salud sexual y salud reproductiva;;;;
¿Que otro nombre tiene la T de cobre?,Dispositivo intrauterino;;;;
¿De las siguientes frases cuáles son verdaderas sobre los derechos sexuales y los derechos reproductivos?,Son independientes;;;;
De las siguientes cuatro opciones escoja la que es falsa,El VIH se pueden transmitir por compartir el baño.;;;;
¿Cuál de las siguientes afirmaciones define correctamente el cáncer de próstata?,Es el crecimiento maligno de la glándula prostática;;;;
"¿Cuál de las siguientes frases es una afirmación verdadera sobre el embarazo en la adolescencia?,""El embarazo y la maternidad en la adolescencia son fenómenos que afectan la salud sexual, la salud reproductiva y el bienestar de las mujeres jóvenes, sus familias y comunidades""";;;;
De las siguientes opciones ¿cuál está en el POS?,Todas son correctas;;;;
"¿Quiénes pueden objetar conciencia y no practicar una interrupción voluntaria del embarazo (IVE)?,""Los médicos por razones y convicciones morales, filosóficas o religiosas""";;;;
